year,month,taxa,species,production_kg
2018,1,Moluscos,Polvo,244
2018,1,Não Cadastrado,Mistura,113238
2018,1,Teleósteos,Abrótea,79267
2018,1,Teleósteos,Abrótea-de-fundo,124000
2018,1,Teleósteos,Agulhão,62
2018,1,Teleósteos,Albacora-bandolim,12020
2018,1,Teleósteos,Albacora-branca,1147
2018,1,Teleósteos,Albacora-lage,145445
2018,1,Teleósteos,Albacorinha,4822
2018,1,Teleósteos,Atum,27996
2018,1,Teleósteos,Bagre,8
2018,1,Teleósteos,Batata,8160
2018,1,Teleósteos,Betara,3035
2018,1,Teleósteos,Bonito-cachorro,947
2018,1,Teleósteos,Bonito-listrado,933190.5
2018,1,Teleósteos,Cabra,159821
2018,1,Teleósteos,Carapeba,1000
2018,1,Teleósteos,Castanha,63046
2018,1,Teleósteos,Cavala,869
2018,1,Teleósteos,Cherne,40
2018,1,Teleósteos,Cherne-verdadeiro,1400
2018,1,Teleósteos,Congro,736
2018,1,Teleósteos,Congro-rosa,8693
2018,1,Teleósteos,Corcoroca,849
2018,1,Teleósteos,Corvina,223556
2018,1,Teleósteos,Dourado,27224
2018,1,Teleósteos,Enchova,112
2018,1,Teleósteos,Enguia,15
2018,1,Teleósteos,Espada,3409
2018,1,Teleósteos,Ferrinho,2000
2018,1,Teleósteos,Galo,874
2018,1,Teleósteos,Galo-de-profundidade,1800
2018,1,Teleósteos,Goete,42846
2018,1,Teleósteos,Gordinho,6997
2018,1,Teleósteos,Guaivira,236
2018,1,Teleósteos,Linguado,6251
2018,1,Teleósteos,Linguado-areia,31021
2018,1,Teleósteos,Mangangá,115
2018,1,Teleósteos,Maria-mole,16918
2018,1,Teleósteos,Meca,57509
2018,1,Teleósteos,Merluza,37189
2018,1,Teleósteos,Miracéu,632
2018,1,Teleósteos,Namorado,711
2018,1,Teleósteos,Olho-de-boi,40
2018,1,Teleósteos,Olho-de-cão,448
2018,1,Teleósteos,Palombeta,36140
2018,1,Teleósteos,Pampo,1201
2018,1,Teleósteos,Pargo-rosa,2820
2018,1,Teleósteos,Peixe-porco,74625
2018,1,Teleósteos,Peixe-sapo,20964
2018,1,Teleósteos,Pescada,1265
2018,1,Teleósteos,Pescada-amarela,51590
2018,1,Teleósteos,Pescada-branca,800
2018,1,Teleósteos,Pescada-cambucu,20
2018,1,Teleósteos,Prego,1446
2018,1,Teleósteos,Robalo,100
2018,1,Teleósteos,Tira-vira,4254
2018,1,Teleósteos,Trilha,5508
2018,1,,,0
2018,2,Crustáceos,Camarão-barba-ruça,6020
2018,2,Crustáceos,Camarão-branco,5369
2018,2,Crustáceos,Camarão-cristalino,42009
2018,2,Crustáceos,Camarão-rosa,80799
2018,2,Crustáceos,Camarão-santana,444
2018,2,Crustáceos,Camarão-sete-barbas,91086
2018,2,Crustáceos,Camarões,21
2018,2,Crustáceos,Pitú,12973
2018,2,Crustáceos,Sapateira,2497
2018,2,Elasmobrânquios,Cação-anequim,2289
2018,2,Elasmobrânquios,Cação-azul,32844
2018,2,Elasmobrânquios,Cação-bagre,2020
2018,2,Elasmobrânquios,Emplastro,18272
2018,2,Elasmobrânquios,Raia,3775
2018,2,Moluscos,Lula,25599
2018,2,Moluscos,Polvo,1129
2018,2,Não Cadastrado,Mistura,334277.97
2018,2,Não Cadastrado,Residuo,22977.96
2018,2,Teleósteos,Abrótea,107945
2018,2,Teleósteos,Abrótea-de-fundo,95590
2018,2,Teleósteos,Agulhão-branco,17
2018,2,Teleósteos,Albacora-bandolim,337
2018,2,Teleósteos,Albacora-branca,479
2018,2,Teleósteos,Albacora-lage,33330.5
2018,2,Teleósteos,Albacorinha,55180
2018,2,Teleósteos,Atum,25548
2018,2,Teleósteos,Batata,17594
2018,2,Teleósteos,Betara,4263
2018,2,Teleósteos,Bonito,40
2018,2,Teleósteos,Bonito-cachorro,610
2018,2,Teleósteos,Bonito-listrado,1018463
2018,2,Teleósteos,Bonito-pintado,129
2018,2,Teleósteos,Cabra,224428
2018,2,Teleósteos,Carapau,15000
2018,2,Teleósteos,Castanha,160389
2018,2,Teleósteos,Cavala,387
2018,2,Teleósteos,Cavalinha,165970
2018,2,Teleósteos,Cherne-verdadeiro,774
2018,2,Teleósteos,Congro,915
2018,2,Teleósteos,Congro-rosa,25593
2018,2,Teleósteos,Corvina,1138805
2018,2,Teleósteos,Dourado,53
2018,2,Teleósteos,Enchova,75
2018,2,Teleósteos,Enguia,80
2018,2,Teleósteos,Espada,2629
2018,2,Teleósteos,Galo,1000
2018,2,Teleósteos,Goete,103969
2018,2,Teleósteos,Gordinho,11761
2018,2,Teleósteos,Guaivira,400
2018,2,Teleósteos,Linguado,22736
2018,2,Teleósteos,Linguado-areia,59365
2018,2,Teleósteos,Mangangá,18
2018,2,Teleósteos,Maria-mole,133541
2018,2,Teleósteos,Meca,41746
2018,2,Teleósteos,Merluza,20471
2018,2,Teleósteos,Miracéu,526
2018,2,Teleósteos,Namorado,2100
2018,2,Teleósteos,Olho-de-cão,1314
2018,2,Teleósteos,Palombeta,2050
2018,2,Teleósteos,Pampo,238
2018,2,Teleósteos,Papa-moscas,80
2018,2,Teleósteos,Pargo-rosa,420
2018,2,Teleósteos,Peixe-porco,121496
2018,2,Teleósteos,Peixe-sapo,49149
2018,2,Teleósteos,Pescada,69
2018,2,Teleósteos,Pescada-amarela,35480
2018,2,Teleósteos,Pescada-branca,150
2018,2,Teleósteos,Pescada-cambucu,19
2018,2,Teleósteos,Pescadinha-real,220
2018,2,Teleósteos,Prego,3345
2018,2,Teleósteos,Robalo,1000
2018,2,Teleósteos,Sardinha-lage,46433
2018,2,Teleósteos,Sardinha-verdadeira,4684443
2018,2,Teleósteos,Serrinha,1160
2018,2,Teleósteos,Tira-vira,15073
2018,2,Teleósteos,Trilha,7137
2018,2,Teleósteos,Xarelete,16500
2018,2,,,0
2018,3,Crustáceos,Camarão-barba-ruça,7170
2018,3,Crustáceos,Camarão-branco,961
2018,3,Crustáceos,Camarão-cristalino,38279
2018,3,Crustáceos,Camarão-rosa,13055
2018,3,Crustáceos,Camarão-santana,2444
2018,3,Crustáceos,Camarão-sete-barbas,38035
2018,3,Crustáceos,Pitú,12115
2018,3,Crustáceos,Sapateira,1247
2018,3,Elasmobrânquios,Cação-anequim,5288
2018,3,Elasmobrânquios,Cação-azul,48178
2018,3,Elasmobrânquios,Cação-bagre,1688
2018,3,Elasmobrânquios,Cação-baia,65
2018,3,Elasmobrânquios,Cação-gato,1060
2018,3,Elasmobrânquios,Cação-tigre,24
2018,3,Elasmobrânquios,Emplastro,28700
2018,3,Elasmobrânquios,Machote,11
2018,3,Elasmobrânquios,Raia,1079
2018,3,Elasmobrânquios,Raposa,30
2018,3,Moluscos,Lula,2080
2018,3,Moluscos,Polvo,338
2018,3,Não Cadastrado,Mistura,235012.55
2018,3,Não Cadastrado,Residuo,1057.76
2018,3,Teleósteos,Abrótea,101113
2018,3,Teleósteos,Abrótea-de-fundo,104474
2018,3,Teleósteos,Agulhão-branco,18
2018,3,Teleósteos,Albacora-bandolim,3483
2018,3,Teleósteos,Albacora-branca,1889
2018,3,Teleósteos,Albacora-lage,30080
2018,3,Teleósteos,Albacorinha,427
2018,3,Teleósteos,Atum,6100
2018,3,Teleósteos,Batata,15353
2018,3,Teleósteos,Betara,4334
2018,3,Teleósteos,Bonito-cachorro,2722
2018,3,Teleósteos,Bonito-listrado,1071637
2018,3,Teleósteos,Cabra,351420
2018,3,Teleósteos,Caranha,3500
2018,3,Teleósteos,Carapau,1000
2018,3,Teleósteos,Carapeba,12
2018,3,Teleósteos,Castanha,120382
2018,3,Teleósteos,Cavala,312
2018,3,Teleósteos,Cavalinha,243221
2018,3,Teleósteos,Cherne-verdadeiro,3700
2018,3,Teleósteos,Congro,1146
2018,3,Teleósteos,Congro-rosa,6867
2018,3,Teleósteos,Corcoroca,100
2018,3,Teleósteos,Corvina,889937
2018,3,Teleósteos,Dourado,2736
2018,3,Teleósteos,Enchova,98
2018,3,Teleósteos,Enguia,194
2018,3,Teleósteos,Espada,4134
2018,3,Teleósteos,Ferrinho,400
2018,3,Teleósteos,Galo,4755
2018,3,Teleósteos,Galo-de-profundidade,2000
2018,3,Teleósteos,Garoupa,600
2018,3,Teleósteos,Goete,16941
2018,3,Teleósteos,Gordinho,24844
2018,3,Teleósteos,Guaivira,341
2018,3,Teleósteos,Linguado,27177
2018,3,Teleósteos,Linguado-areia,39731
2018,3,Teleósteos,Linguado-vermelho,176
2018,3,Teleósteos,Mangangá,408
2018,3,Teleósteos,Maria-luiza,180
2018,3,Teleósteos,Maria-mole,178958
2018,3,Teleósteos,Meca,62557
2018,3,Teleósteos,Merluza,20994
2018,3,Teleósteos,Miracéu,238
2018,3,Teleósteos,Namorado,3400
2018,3,Teleósteos,Olho-de-cão,3520
2018,3,Teleósteos,Palombeta,25845
2018,3,Teleósteos,Pampo,2300
2018,3,Teleósteos,Papa-moscas,200
2018,3,Teleósteos,Pargo-rosa,1840
2018,3,Teleósteos,Paru,100
2018,3,Teleósteos,Peixe-porco,58477.4
2018,3,Teleósteos,Peixe-sapo,81167
2018,3,Teleósteos,Pescada,477
2018,3,Teleósteos,Pescada-amarela,47500
2018,3,Teleósteos,Pescada-branca,1200
2018,3,Teleósteos,Prego,15288
2018,3,Teleósteos,Robalo,1000
2018,3,Teleósteos,Roncador,1008
2018,3,Teleósteos,Sardinha-cascuda,552
2018,3,Teleósteos,Sardinha-lage,456558
2018,3,Teleósteos,Sardinha-verdadeira,852425.56
2018,3,Teleósteos,Sarrão,100
2018,3,Teleósteos,Tira-vira,3726
2018,3,Teleósteos,Trilha,11550
2018,3,Teleósteos,Xarelete,17080
2018,3,Teleósteos,Xaréu,10000
2018,3,,,0
2018,4,Crustáceos,Camarão-cristalino,51405
2018,4,Crustáceos,Pitú,23280
2018,4,Crustáceos,Sapateira,4033
2018,4,Elasmobrânquios,Cação-anequim,14297
2018,4,Elasmobrânquios,Cação-azul,107072
2018,4,Elasmobrânquios,Cação-bagre,1073
2018,4,Elasmobrânquios,Cação-martelo,80
2018,4,Elasmobrânquios,Emplastro,62302
2018,4,Elasmobrânquios,Moka,60
2018,4,Elasmobrânquios,Raia,88
2018,4,Moluscos,Lula,1800
2018,4,Moluscos,Polvo,958
2018,4,Não Cadastrado,Mistura,267897.1
2018,4,Teleósteos,Abrótea,126816
2018,4,Teleósteos,Abrótea-de-fundo,140120
2018,4,Teleósteos,Agulhão-branco,185
2018,4,Teleósteos,Albacora-bandolim,9351
2018,4,Teleósteos,Albacora-branca,2832
2018,4,Teleósteos,Albacora-lage,37751.5
2018,4,Teleósteos,Albacorinha,729
2018,4,Teleósteos,Atum,25000
2018,4,Teleósteos,Batata,13476
2018,4,Teleósteos,Betara,11159
2018,4,Teleósteos,Bonito-cachorro,1806
2018,4,Teleósteos,Bonito-listrado,767323.5
2018,4,Teleósteos,Cabra,313682
2018,4,Teleósteos,Cangoá,59
2018,4,Teleósteos,Carapau,24640
2018,4,Teleósteos,Castanha,194112
2018,4,Teleósteos,Cavala,30
2018,4,Teleósteos,Cavalinha,14175
2018,4,Teleósteos,Cherne,500
2018,4,Teleósteos,Congro,623
2018,4,Teleósteos,Congro-rosa,13450
2018,4,Teleósteos,Corcoroca,1400
2018,4,Teleósteos,Corvina,568025
2018,4,Teleósteos,Dourado,6500
2018,4,Teleósteos,Enchova,125
2018,4,Teleósteos,Enguia,156
2018,4,Teleósteos,Espada,4336
2018,4,Teleósteos,Ferrinho,120
2018,4,Teleósteos,Galo,24777
2018,4,Teleósteos,Goete,42512
2018,4,Teleósteos,Gordinho,8664
2018,4,Teleósteos,Guaivira,457
2018,4,Teleósteos,Linguado,35181
2018,4,Teleósteos,Linguado-areia,52831
2018,4,Teleósteos,Mangangá,180
2018,4,Teleósteos,Maria-luiza,39
2018,4,Teleósteos,Maria-mole,173806
2018,4,Teleósteos,Meca,79228
2018,4,Teleósteos,Merluza,61256
2018,4,Teleósteos,Miracéu,776
2018,4,Teleósteos,Namorado,820
2018,4,Teleósteos,Olho-de-cão,6403
2018,4,Teleósteos,Palombeta,223116
2018,4,Teleósteos,Pampo,210
2018,4,Teleósteos,Pargo-rosa,140
2018,4,Teleósteos,Paru,160
2018,4,Teleósteos,Peixe-porco,267678
2018,4,Teleósteos,Peixe-sapo,77421
2018,4,Teleósteos,Pescada,26597
2018,4,Teleósteos,Pescada-amarela,72300
2018,4,Teleósteos,Pescada-bicuda,40
2018,4,Teleósteos,Pescada-branca,250
2018,4,Teleósteos,Pescada-cambucu,467
2018,4,Teleósteos,Prego,2524
2018,4,Teleósteos,Roncador,4280
2018,4,Teleósteos,Sardinha-lage,1005600
2018,4,Teleósteos,Sardinha-verdadeira,1224278.9
2018,4,Teleósteos,Sarrão,2040
2018,4,Teleósteos,Tira-vira,4792
2018,4,Teleósteos,Trilha,10569
2018,4,Teleósteos,Xarelete,4300
2018,4,Teleósteos,Xaréu,9000
2018,4,,,0
2018,5,Crustáceos,Camarão-cristalino,66724
2018,5,Crustáceos,Pitú,29125
2018,5,Crustáceos,Sapateira,770
2018,5,Elasmobrânquios,Cação-anequim,7762
2018,5,Elasmobrânquios,Cação-azul,118480
2018,5,Elasmobrânquios,Cação-bagre,200
2018,5,Elasmobrânquios,Emplastro,42640
2018,5,Elasmobrânquios,Raia,277
2018,5,Moluscos,Lula,2200
2018,5,Moluscos,Polvo,722
2018,5,Não Cadastrado,Mistura,92488.07
2018,5,Não Cadastrado,Residuo,1481.23
2018,5,Teleósteos,Abrótea,102615
2018,5,Teleósteos,Abrótea-de-fundo,157640
2018,5,Teleósteos,Albacora-bandolim,7043
2018,5,Teleósteos,Albacora-branca,2098
2018,5,Teleósteos,Albacora-lage,38768
2018,5,Teleósteos,Albacorinha,7
2018,5,Teleósteos,Atum,8700
2018,5,Teleósteos,Bagre,2000
2018,5,Teleósteos,Batata,2480
2018,5,Teleósteos,Betara,6517
2018,5,Teleósteos,Bonito-cachorro,1252
2018,5,Teleósteos,Bonito-listrado,940972
2018,5,Teleósteos,Bonito-pintado,20000
2018,5,Teleósteos,Cabra,277713
2018,5,Teleósteos,Castanha,297249
2018,5,Teleósteos,Cavala,96
2018,5,Teleósteos,Cavalinha,31945
2018,5,Teleósteos,Cherne,100
2018,5,Teleósteos,Cioba,20
2018,5,Teleósteos,Congro,1545
2018,5,Teleósteos,Congro-rosa,24550
2018,5,Teleósteos,Corcoroca,286
2018,5,Teleósteos,Corvina,532440
2018,5,Teleósteos,Dourado,1107
2018,5,Teleósteos,Enchova,116
2018,5,Teleósteos,Enguia,140
2018,5,Teleósteos,Espada,2840
2018,5,Teleósteos,Galo,5217
2018,5,Teleósteos,Galo-de-profundidade,1000
2018,5,Teleósteos,Goete,14705
2018,5,Teleósteos,Gordinho,7538
2018,5,Teleósteos,Guaivira,739
2018,5,Teleósteos,Linguado,14668
2018,5,Teleósteos,Linguado-areia,43823
2018,5,Teleósteos,Linguado-vermelho,1850
2018,5,Teleósteos,Mangangá,80
2018,5,Teleósteos,Maria-luiza,300
2018,5,Teleósteos,Maria-mole,116792
2018,5,Teleósteos,Meca,49062
2018,5,Teleósteos,Merluza,42273
2018,5,Teleósteos,Miracéu,511
2018,5,Teleósteos,Namorado,400
2018,5,Teleósteos,Olho-de-boi,120
2018,5,Teleósteos,Olho-de-cão,1589
2018,5,Teleósteos,Palombeta,123383
2018,5,Teleósteos,Pampo,65
2018,5,Teleósteos,Pargo-rosa,173
2018,5,Teleósteos,Paru,4480
2018,5,Teleósteos,Peixe-porco,20878
2018,5,Teleósteos,Peixe-sapo,36016
2018,5,Teleósteos,Pescada,159
2018,5,Teleósteos,Pescada-amarela,42500
2018,5,Teleósteos,Pescada-branca,500
2018,5,Teleósteos,Pescada-cambucu,724
2018,5,Teleósteos,Prego,1985
2018,5,Teleósteos,Roncador,2000
2018,5,Teleósteos,Sardinha-lage,3036732.2
2018,5,Teleósteos,Sardinha-verdadeira,436825
2018,5,Teleósteos,Sororoca,120
2018,5,Teleósteos,Tira-vira,4786
2018,5,Teleósteos,Trilha,7662
2018,5,Teleósteos,Xarelete,1840
2018,5,Teleósteos,Xaréu,40
2018,5,,,0
2018,6,Crustáceos,Camarão-branco,1430
2018,6,Crustáceos,Camarão-cristalino,1650
2018,6,Crustáceos,Camarão-rosa,34431
2018,6,Crustáceos,Camarão-sete-barbas,82954
2018,6,Crustáceos,Pitú,1272
2018,6,Crustáceos,Sapateira,1150
2018,6,Elasmobrânquios,Cação-anequim,21780
2018,6,Elasmobrânquios,Cação-azul,202960
2018,6,Elasmobrânquios,Cação-bagre,2200
2018,6,Elasmobrânquios,Cação-cola-fina,950
2018,6,Elasmobrânquios,Emplastro,49340
2018,6,Moluscos,Lula,2100
2018,6,Moluscos,Polvo,1510
2018,6,Não Cadastrado,Mistura,62389
2018,6,Teleósteos,Abrótea,22695
2018,6,Teleósteos,Abrótea-de-fundo,85000
2018,6,Teleósteos,Agulhão,73
2018,6,Teleósteos,Agulhão-branco,251
2018,6,Teleósteos,Albacora-bandolim,6785
2018,6,Teleósteos,Albacora-branca,3782
2018,6,Teleósteos,Albacora-lage,48152.5
2018,6,Teleósteos,Albacorinha,45176
2018,6,Teleósteos,Atum,3000
2018,6,Teleósteos,Bagre,550
2018,6,Teleósteos,Batata,5100
2018,6,Teleósteos,Betara,5635
2018,6,Teleósteos,Bonito-cachorro,8051.5
2018,6,Teleósteos,Bonito-listrado,650936
2018,6,Teleósteos,Bonito-pintado,18
2018,6,Teleósteos,Cabra,238552
2018,6,Teleósteos,Carapeba,67
2018,6,Teleósteos,Castanha,288801
2018,6,Teleósteos,Cavala,50
2018,6,Teleósteos,Cavalinha,70
2018,6,Teleósteos,Cherne-galha-amarela,200
2018,6,Teleósteos,Cherne-verdadeiro,500
2018,6,Teleósteos,Congro,3040
2018,6,Teleósteos,Congro-rosa,6998
2018,6,Teleósteos,Corcoroca,766
2018,6,Teleósteos,Corvina,184938
2018,6,Teleósteos,Dourado,7283
2018,6,Teleósteos,Enchova,663
2018,6,Teleósteos,Enguia,700
2018,6,Teleósteos,Espada,1798
2018,6,Teleósteos,Galo,463
2018,6,Teleósteos,Galo-de-profundidade,1500
2018,6,Teleósteos,Goete,10499
2018,6,Teleósteos,Gordinho,11937
2018,6,Teleósteos,Guaivira,823
2018,6,Teleósteos,Linguado,20112
2018,6,Teleósteos,Linguado-areia,27030
2018,6,Teleósteos,Linguado-vermelho,7
2018,6,Teleósteos,Mangangá,368
2018,6,Teleósteos,Maria-luiza,185
2018,6,Teleósteos,Maria-mole,117834
2018,6,Teleósteos,Meca,124810
2018,6,Teleósteos,Merluza,45440
2018,6,Teleósteos,Miracéu,53
2018,6,Teleósteos,Namorado,1044
2018,6,Teleósteos,Olho-de-boi,160
2018,6,Teleósteos,Olho-de-cão,1815
2018,6,Teleósteos,Palombeta,486668
2018,6,Teleósteos,Pampo,529
2018,6,Teleósteos,Paru,38
2018,6,Teleósteos,Peixe-lua,673
2018,6,Teleósteos,Peixe-porco,59808
2018,6,Teleósteos,Peixe-sapo,11500
2018,6,Teleósteos,Pescada,859
2018,6,Teleósteos,Pescada-amarela,28000
2018,6,Teleósteos,Pescada-cambucu,711
2018,6,Teleósteos,Pescadinha-real,320
2018,6,Teleósteos,Prego,579
2018,6,Teleósteos,Sardinha-lage,133380
2018,6,Teleósteos,Sardinha-verdadeira,55075
2018,6,Teleósteos,Serrinha,20
2018,6,Teleósteos,Tainha,3101558
2018,6,Teleósteos,Tira-vira,6855
2018,6,Teleósteos,Trilha,15278
2018,7,Crustáceos,Camarão-branco,643
2018,7,Crustáceos,Camarão-rosa,175835
2018,7,Crustáceos,Camarão-sete-barbas,35212
2018,7,Crustáceos,Pitú,1130
2018,7,Crustáceos,Sapateira,1000
2018,7,Elasmobrânquios,Cação-anequim,20334
2018,7,Elasmobrânquios,Cação-azul,144248
2018,7,Elasmobrânquios,Caçonete,200
2018,7,Elasmobrânquios,Emplastro,25162
2018,7,Elasmobrânquios,Machote,15
2018,7,Elasmobrânquios,Raia,6650
2018,7,Moluscos,Lula,1880
2018,7,Moluscos,Polvo,2360
2018,7,Não Cadastrado,Mistura,119700
2018,7,Teleósteos,Abrótea,71736
2018,7,Teleósteos,Abrótea-de-fundo,70360
2018,7,Teleósteos,Agulhão-azul,1600
2018,7,Teleósteos,Agulhão-branco,165
2018,7,Teleósteos,Albacora-bandolim,15030
2018,7,Teleósteos,Albacora-branca,6613
2018,7,Teleósteos,Albacora-lage,45845.5
2018,7,Teleósteos,Albacorinha,31279
2018,7,Teleósteos,Atum,3532
2018,7,Teleósteos,Batata,2620
2018,7,Teleósteos,Betara,14383
2018,7,Teleósteos,Bonito-cachorro,7749.5
2018,7,Teleósteos,Bonito-listrado,291755.5
2018,7,Teleósteos,Bonito-pintado,1217
2018,7,Teleósteos,Cabra,300902
2018,7,Teleósteos,Carapau,700
2018,7,Teleósteos,Castanha,399576
2018,7,Teleósteos,Cherne-galha-amarela,1000
2018,7,Teleósteos,Cherne-verdadeiro,500
2018,7,Teleósteos,Cioba,40
2018,7,Teleósteos,Congro,160
2018,7,Teleósteos,Congro-rosa,2315
2018,7,Teleósteos,Corcoroca,2179
2018,7,Teleósteos,Corvina,1551810
2018,7,Teleósteos,Dourado,8849
2018,7,Teleósteos,Enchova,657
2018,7,Teleósteos,Enguia,855
2018,7,Teleósteos,Espada,35384
2018,7,Teleósteos,Galo,6020
2018,7,Teleósteos,Galo-de-profundidade,2500
2018,7,Teleósteos,Goete,12543
2018,7,Teleósteos,Gordinho,14526
2018,7,Teleósteos,Guaivira,1486
2018,7,Teleósteos,Linguado,36704
2018,7,Teleósteos,Linguado-areia,7220
2018,7,Teleósteos,Linguado-vermelho,500
2018,7,Teleósteos,Mangangá,1159
2018,7,Teleósteos,Maria-luiza,560
2018,7,Teleósteos,Maria-mole,135232
2018,7,Teleósteos,Marimbá,39
2018,7,Teleósteos,Meca,97144
2018,7,Teleósteos,Merluza,56584
2018,7,Teleósteos,Miracéu,672
2018,7,Teleósteos,Namorado,1000
2018,7,Teleósteos,Olho-de-boi,60
2018,7,Teleósteos,Olho-de-cão,114
2018,7,Teleósteos,Palombeta,619740
2018,7,Teleósteos,Pampo,1723
2018,7,Teleósteos,Pargo-rosa,40
2018,7,Teleósteos,Peixe-lua,78
2018,7,Teleósteos,Peixe-porco,45347
2018,7,Teleósteos,Peixe-sapo,32540
2018,7,Teleósteos,Pescada,2894
2018,7,Teleósteos,Pescada-amarela,53600
2018,7,Teleósteos,Pescada-branca,1500
2018,7,Teleósteos,Pescada-cambucu,38
2018,7,Teleósteos,Pescadinha-real,24040
2018,7,Teleósteos,Prego,323
2018,7,Teleósteos,Sardinha-lage,1067528
2018,7,Teleósteos,Tira-vira,3511
2018,7,Teleósteos,Trilha,2374
2018,7,Teleósteos,Xarelete,1160
2018,8,Crustáceos,Camarão-rosa,37083
2018,8,Crustáceos,Pitú,198
2018,8,Crustáceos,Sapateira,60
2018,8,Elasmobrânquios,Cação-anequim,7069
2018,8,Elasmobrânquios,Cação-azul,68168
2018,8,Elasmobrânquios,Emplastro,5250
2018,8,Moluscos,Lula,270
2018,8,Moluscos,Polvo,1050
2018,8,Não Cadastrado,Mistura,40462
2018,8,Teleósteos,Abrótea,35300
2018,8,Teleósteos,Agulhão-branco,98
2018,8,Teleósteos,Albacora-bandolim,3429
2018,8,Teleósteos,Albacora-branca,2395
2018,8,Teleósteos,Albacora-lage,10062
2018,8,Teleósteos,Atum,19000
2018,8,Teleósteos,Batata,8200
2018,8,Teleósteos,Betara,3800
2018,8,Teleósteos,Bonito-listrado,23559
2018,8,Teleósteos,Cabra,52310
2018,8,Teleósteos,Cascudo,2000
2018,8,Teleósteos,Castanha,73500
2018,8,Teleósteos,Cavalinha,154
2018,8,Teleósteos,Cherne-galha-amarela,1200
2018,8,Teleósteos,Cherne-verdadeiro,700
2018,8,Teleósteos,Congro-rosa,655
2018,8,Teleósteos,Corvina,528472
2018,8,Teleósteos,Dourado,1250
2018,8,Teleósteos,Enchova,500
2018,8,Teleósteos,Espada,3200
2018,8,Teleósteos,Goete,3650
2018,8,Teleósteos,Gordinho,3245
2018,8,Teleósteos,Guaivira,530
2018,8,Teleósteos,Linguado,19700
2018,8,Teleósteos,Linguado-areia,5000
2018,8,Teleósteos,Maria-mole,59240
2018,8,Teleósteos,Meca,60901
2018,8,Teleósteos,Merluza,400
2018,8,Teleósteos,Namorado,3900
2018,8,Teleósteos,Palombeta,390000
2018,8,Teleósteos,Pampo,380
2018,8,Teleósteos,Peixe-lua,60
2018,8,Teleósteos,Peixe-porco,15700
2018,8,Teleósteos,Peixe-sapo,110
2018,8,Teleósteos,Peixe-tábua,500
2018,8,Teleósteos,Pescada,200
2018,8,Teleósteos,Pescada-amarela,45520
2018,8,Teleósteos,Pescada-branca,510
2018,8,Teleósteos,Pescadinha-real,31300
2018,8,Teleósteos,Prego,221
2018,8,Teleósteos,Sardinha-cascuda,19200
2018,8,Teleósteos,Sardinha-lage,734691
2018,8,Teleósteos,Sardinha-verdadeira,1437101
2018,8,Teleósteos,Tira-vira,1950
2018,8,Teleósteos,Trilha,640
